People_num,Meters,Have_gas,Have_induction,Have_vitro,Have_AC,Have_calef,Monthm,Day_of_the_week,Kwh_daily_consumption
3,125,0,0,2,1,2,10,7,16.241224039364923
5,78,0,2,2,1,1,4,0,24.718871767069476
1,111,0,2,0,0,0,1,7,13.310398409590174
7,178,2,2,0,2,0,11,6,24.931058447256266
3,95,0,1,2,1,2,3,3,19.082340959297838
6,70,1,2,2,1,2,3,1,19.57021286085014
5,135,2,2,1,0,2,11,2,24.725804840869515
5,87,0,0,2,2,0,2,6,20.906691903097553
6,166,0,0,0,0,1,8,0,22.491969395760226
5,50,2,1,2,2,1,8,0,21.393591219368503
5,132,0,2,1,1,2,9,3,33.25689381679251
6,129,1,0,1,1,1,4,4,24.57700878344724
4,200,1,1,0,1,0,12,0,19.291799628032948
4,194,2,2,1,2,2,8,0,23.952719897755863
7,124,1,0,1,1,0,1,0,27.02849223226513
4,188,0,0,0,0,2,1,2,21.001105790752476
6,162,2,0,2,1,1,10,1,25.078358940513546
2,184,1,0,1,1,1,4,2,20.213930409752198
4,123,0,0,0,0,0,12,3,17.73847916516454
3,131,2,2,0,0,0,12,4,17.141600943621324
7,174,2,0,2,0,2,9,0,29.377389108070737
5,105,0,1,1,0,0,1,3,21.406155406859256
1,105,0,1,0,2,1,7,5,16.087751838401413
4,116,1,1,0,2,1,11,2,33.83032730496328
3,156,0,1,0,2,0,9,5,21.31388341682095
6,159,1,1,1,2,2,1,4,22.79365162270698
4,100,1,2,2,1,1,9,2,26.82779193554782
6,73,0,2,1,2,2,9,3,21.508583154371955
6,174,0,0,0,1,2,4,3,24.1935299177402
2,102,0,1,0,1,1,5,4,14.759251806041558
7,194,1,1,1,1,0,2,1,26.8664629655671
4,160,2,0,2,2,1,12,0,43.79443918394764
3,198,2,0,1,2,0,6,4,21.05202704737753
1,63,1,2,0,1,0,7,0,18.125681160444454
4,97,0,1,1,2,1,2,3,45.11905423740325
1,85,0,0,1,1,0,10,6,13.36780882501237
1,154,1,0,2,2,2,8,0,8.75248622238442
1,99,1,0,0,2,1,7,5,9.64611835157095
4,100,2,1,1,2,2,4,4,20.16175750080221
5,153,1,0,2,0,0,2,3,19.474015988404258
5,109,2,2,1,2,2,8,3,23.504369051035717
4,173,0,2,1,2,0,3,5,25.121224695274734
3,198,1,1,0,2,1,8,0,20.560092867814998
3,94,0,0,0,1,0,11,5,14.866675524859367
3,185,2,1,2,2,1,9,0,23.56267378485577
6,145,0,1,1,0,2,1,3,26.358516258436087
7,62,0,0,0,0,0,12,0,21.566644010727668
3,74,0,2,2,1,2,8,5,32.239407129449795
6,56,2,0,0,1,2,11,4,18.045227244798596
7,146,0,2,1,2,1,7,4,28.484400508663725
1,122,0,1,2,2,0,4,6,15.379217610556879
6,164,2,0,1,1,1,2,0,50.6095091323638
7,168,2,1,0,0,1,3,2,35.24532680509583
7,131,1,1,1,2,2,10,2,26.560903788994484
6,128,1,1,0,1,0,6,0,33.321445009791546
1,180,1,0,2,1,2,9,7,24.738418003038547
1,62,0,1,2,1,1,5,5,13.685404533559932
7,192,1,1,0,0,1,4,5,33.83000887690611
6,192,0,2,1,2,1,11,1,46.60295370878489
2,105,2,0,1,1,2,7,4,29.692573607691564
5,101,2,1,2,0,0,6,5,21.945670596101078
7,132,0,0,1,0,1,11,5,45.14459151490223
2,77,1,0,0,1,0,4,6,8.808589228938226
1,125,1,0,0,2,1,4,2,15.90399481257251
3,166,2,1,0,0,2,9,4,20.658293602674483
4,196,2,1,2,1,0,8,3,40.21089884314111
5,87,1,1,0,1,0,3,7,17.237228975815555
3,178,0,0,0,1,1,11,1,35.98829374219698
2,103,0,2,1,2,0,2,0,14.667979951795349
6,199,2,1,1,1,2,11,0,30.720444176160157
2,192,1,2,2,1,1,1,3,41.470190030921415
6,78,2,2,0,1,1,10,2,21.583595938206958
2,86,1,2,1,0,2,5,3,11.095922547771893
4,89,1,1,0,2,1,10,4,16.189380279331168
4,70,0,0,1,1,2,7,3,33.136053122328306
5,95,0,2,0,2,1,9,5,17.86142380016348
3,107,0,2,2,2,2,9,0,16.856440345386037
2,186,0,2,0,1,1,10,6,17.430161879143988
4,191,2,2,2,2,1,2,5,47.124840067041816
7,125,0,2,0,2,1,3,7,31.783852577568513
1,132,1,2,1,1,2,6,3,24.20813108330261
7,177,2,2,0,1,2,3,3,25.572234868846458
2,123,2,0,1,2,0,4,6,16.45015480185562
2,66,1,0,1,1,0,8,6,27.155901523732506
1,198,0,2,0,0,2,5,0,17.295976519575103
2,191,2,0,0,2,2,4,7,14.555473819914823
5,68,0,1,0,2,1,11,4,36.098593288712394
1,183,0,1,2,0,0,5,0,20.291424578701307
4,159,0,0,2,0,0,4,2,22.147088236833298
3,94,2,1,2,2,2,11,5,18.154457167868316
1,194,0,2,2,1,0,12,2,13.24760401896393
3,138,2,1,1,1,2,5,3,22.545545137421982
1,92,0,0,2,0,0,7,4,13.350968763635443
7,183,0,2,0,2,0,6,5,24.91528563057408
5,112,0,1,1,2,1,10,5,23.525818234702804
7,143,1,1,0,2,2,12,2,28.144074800064477
4,116,0,0,0,0,2,2,2,17.140572316907427
3,123,1,1,1,1,2,9,1,29.197034754067836
2,129,0,2,0,2,2,6,4,15.787874084336721
6,110,0,1,2,0,1,1,0,52.3368335038953
6,181,0,0,0,2,1,3,5,31.317157529536342
7,155,2,2,2,0,1,2,0,50.92098531526553
5,139,2,0,0,1,1,1,5,47.05147073789115
3,101,0,1,0,2,0,10,2,17.7853260456177
7,65,2,1,0,0,2,3,1,23.27572459740763
3,61,2,2,1,1,0,5,3,16.668021197792587
6,173,2,2,0,1,1,4,3,28.282243594795943
5,123,0,2,1,0,1,7,5,23.59491974268285
5,180,1,2,2,2,2,6,5,19.827444524395233
4,81,1,2,1,1,1,9,0,28.279463562626564
1,80,1,2,0,2,2,1,0,6.260421661102872
1,144,1,0,2,1,0,11,0,11.572239982890961
1,69,1,0,0,1,2,10,0,6.850226590769185
7,188,1,2,0,2,1,6,1,22.59400674228263
3,145,1,0,1,0,1,5,2,19.445627832713605
6,180,0,0,2,0,2,8,7,27.180162883297303
7,195,2,0,1,1,2,2,3,29.500992410994098
4,65,0,1,1,1,2,5,3,18.915911587580165
7,68,0,1,0,2,2,7,3,26.94787196438235
4,102,2,2,2,2,2,3,1,18.196165033750237
5,188,2,0,1,0,0,1,3,26.413711006624315
5,62,1,1,0,2,1,2,4,43.78286820707201
1,156,1,2,0,1,1,12,4,36.864693293048866
2,118,0,1,1,0,0,7,6,17.398114769872095
5,104,0,1,1,1,0,8,7,39.63291923235577
4,170,1,2,2,1,2,1,4,17.181027276020874
3,129,2,1,2,2,0,7,2,19.232232277636772
6,167,1,0,0,0,0,7,2,21.60064302615469
7,83,2,0,0,0,1,7,3,26.085275971692287
4,175,2,2,1,0,1,11,1,41.10080703878956
2,112,0,0,1,0,1,8,0,17.605858641270586
6,148,1,0,0,0,0,5,5,20.185071986255494
2,135,0,0,2,1,1,4,2,20.20748914417259
2,104,2,2,1,1,0,1,5,13.564497036505106
3,68,1,1,0,0,0,9,0,13.837906908267266
1,104,0,0,2,0,1,6,7,11.057194109867746
4,61,1,0,2,0,1,3,6,18.601992894936192
3,180,1,2,0,0,0,8,3,14.483403823118188
6,116,2,1,2,2,0,12,0,26.119245048360742
5,200,1,2,2,1,1,11,6,40.79015470852449
3,184,1,1,1,1,0,6,6,30.213516939544483
7,185,2,1,0,0,1,3,5,36.482219999818064
4,132,1,0,2,1,0,5,4,14.044132273553341
5,173,0,0,2,2,1,6,2,22.66050135853176
1,97,2,2,1,2,2,10,3,12.960965513930647
6,92,0,1,1,2,2,2,4,24.066209040176325
7,138,0,1,0,1,0,9,3,39.83680933396645
3,130,2,1,0,0,1,12,0,44.91880698372086
1,102,2,2,0,2,0,4,0,10.276687499960312
1,147,1,2,1,1,1,12,7,40.76943864784466
5,173,1,2,0,0,2,12,2,17.762721217149043
7,92,2,1,2,0,2,3,1,27.874695737405638
4,122,0,0,0,2,2,3,6,17.77089988229682
5,191,0,0,2,1,0,12,0,20.905517588990147
6,121,1,0,1,1,0,7,5,36.40647989594341
3,106,2,0,0,1,0,5,7,16.701741010403712
1,199,0,0,0,2,1,4,2,19.674890424199152
2,140,1,2,0,0,2,10,7,9.433052975004099
2,77,2,2,2,2,1,6,6,10.143370990376052
4,127,1,1,1,1,0,9,6,31.736569872221516
2,92,1,1,2,0,0,12,6,12.54930608719934
5,151,0,0,0,0,1,2,5,44.851439233849135
5,132,1,0,2,2,0,1,5,17.739814793460464
2,53,1,0,1,0,0,5,3,9.611191415079622
4,121,2,0,1,0,0,2,0,19.95964607244749
4,127,1,1,2,0,0,9,0,16.64815518191475
6,201,0,0,0,2,1,11,5,45.15520330165839
6,74,1,2,1,0,0,2,3,21.914313861362466
1,138,2,2,1,2,1,1,5,40.59198853320702
6,137,2,2,1,0,1,2,7,47.4251197822063
3,155,0,1,0,1,1,5,3,20.631613424006773
4,93,2,1,2,1,0,7,5,35.32621470121305
6,193,2,1,0,1,1,11,2,46.60550858071746
5,77,0,0,0,0,2,8,5,18.41827762432907
1,166,2,1,1,0,2,11,6,16.927006746707363
4,136,2,2,1,1,0,8,3,39.25961648412546
2,78,0,0,0,1,2,9,1,25.35030234313109
2,176,0,0,0,1,2,10,2,16.06699823925886
4,101,0,0,0,0,2,5,7,14.239008163161719
3,116,1,1,0,0,0,4,7,17.589339038531836
4,127,2,1,2,2,2,4,4,20.366422644501665
3,186,0,2,2,2,1,2,5,42.33571780337489
5,50,0,0,2,2,0,9,3,16.044685771580657
1,116,1,2,0,2,0,10,5,9.254097414735318
1,97,2,2,1,1,1,12,3,38.32295419296014
4,196,1,2,2,1,2,6,3,31.080626582667435
2,99,1,0,2,2,2,4,5,8.261608415531821
2,177,1,1,2,1,0,7,6,32.72133536320444
7,106,2,1,2,0,2,12,4,29.792720715614372
2,102,1,2,1,0,1,11,3,29.862750648952286
6,169,0,1,0,0,1,5,3,24.39379868602196
5,132,1,2,2,1,0,10,1,17.59322582516007
6,159,2,0,0,1,0,11,2,24.181108811521696
1,139,2,2,1,0,2,3,2,17.004123451713482
3,88,2,1,0,0,2,11,7,16.625882242717363
3,186,0,1,2,2,0,4,5,24.933406066708656
2,85,1,1,1,0,2,12,4,11.232386055568167
4,76,0,1,0,1,1,12,4,45.04244895820037
3,119,0,0,1,1,0,8,5,34.99296246908424
2,146,2,1,0,2,1,12,3,42.25544524997311
3,176,0,2,2,1,1,5,5,21.3574610002024
5,54,1,2,0,2,1,7,6,15.02858296775699
3,182,0,2,1,2,1,5,0,21.135484732207615
2,158,1,2,0,2,0,10,6,13.941681241720346
6,131,1,1,0,2,2,2,0,21.592465751067454
7,65,1,1,2,2,2,10,2,21.71524204141171
2,50,0,0,1,1,2,4,6,14.745376007479715
3,158,1,2,2,1,1,2,2,38.9868120036255
1,93,2,2,1,1,2,7,6,30.560694437354663
2,162,2,0,0,2,0,8,4,17.19608438030238
5,51,1,2,2,0,0,3,0,16.1891625986827
1,180,1,0,0,2,1,3,4,18.162403343360715
7,144,0,2,1,1,0,9,5,41.084123577339476
3,80,2,1,0,1,2,12,2,13.653050533353845
6,82,0,2,0,1,0,4,6,21.166547062550027
2,116,1,1,1,2,2,10,6,14.974882208293408
5,54,2,2,1,1,0,2,3,19.005554528063666
6,98,0,0,1,1,1,9,7,33.54691092941035
4,172,0,1,1,0,1,10,4,20.794324558622186
2,178,2,0,2,0,2,3,1,16.081197429262033
7,76,2,2,1,0,1,9,5,24.11668379932731
5,147,2,1,0,1,1,1,5,53.24937744831621
3,60,1,1,0,2,1,12,5,38.291660237997306
3,151,1,2,1,1,2,11,6,16.912958167323474
7,169,0,0,2,0,1,4,7,35.100144725990305
5,137,0,2,2,2,1,2,6,47.1670431915086
3,144,2,2,2,0,0,9,0,16.176422547295378
2,186,1,2,1,1,1,5,7,14.5553841247004
2,143,2,2,2,1,1,10,2,16.62378473128404
1,130,0,1,1,1,1,1,1,41.28637693403378
6,118,1,2,2,1,0,7,4,35.093045849481726
7,100,0,2,1,1,0,11,7,24.14910627780117
1,104,0,0,1,1,0,10,5,13.508589930785154
2,169,2,1,2,2,2,9,6,19.723064549036344
3,72,0,1,2,0,2,5,1,15.116345509587102
2,142,1,1,2,2,2,5,6,14.608656633268644
1,192,1,2,2,0,1,5,1,10.421489838518559
4,69,2,0,1,1,1,2,5,41.410030316086825
2,66,2,1,2,0,0,1,7,13.478284096339703
3,193,0,0,2,2,1,10,4,20.398970096239697
1,111,1,2,2,2,0,4,4,9.5598402888297
4,186,2,2,0,1,1,1,6,45.33660136192126
2,121,1,0,0,2,0,9,1,13.676641900424453
6,186,0,1,0,0,0,3,7,29.53409991822401
1,156,0,1,1,1,0,1,6,16.04389508072806
6,79,2,2,1,1,1,8,5,38.689372277733455
6,173,1,0,2,2,1,3,1,29.292961054432055
4,86,1,2,0,2,2,4,2,14.348444332315138
2,168,0,0,2,1,0,1,1,15.26163562245265
4,66,2,0,0,1,2,11,2,15.29000714019728
1,99,2,1,2,0,1,7,1,14.275340597419962
5,151,0,0,2,1,2,2,6,21.691392616280755
1,52,0,0,0,2,2,6,6,10.48347981859529
1,134,1,1,2,1,0,6,5,26.141952435077698
3,153,0,1,0,1,0,9,0,34.54299851738645
1,115,2,0,1,1,1,5,1,13.977926104884041
6,88,1,0,1,1,1,3,0,26.309859874745054
1,157,0,2,2,0,0,11,3,13.932929868538759
3,62,2,2,2,1,0,6,7,25.290483734148534
4,200,1,0,1,0,2,8,5,20.21083661789786
7,80,1,2,2,0,1,8,2,20.43659463408799
2,190,2,0,1,0,0,1,4,20.623413502265997
7,87,0,1,2,2,0,9,2,26.951594551795214
6,71,0,2,0,2,0,4,2,17.293602317388437
1,162,0,1,0,0,2,5,2,16.514965621434406
7,167,2,0,2,2,0,5,6,26.2993701729628
6,69,2,0,1,0,2,11,7,23.326987485690175
6,62,2,0,2,0,2,4,5,17.284009201585395
2,70,1,1,1,0,2,7,4,12.204640380339331
1,110,2,0,0,2,1,4,6,18.217025051961834
4,105,2,1,1,0,2,6,7,19.87005533225121
5,120,0,0,0,2,0,9,2,19.030411995103552
4,172,2,2,0,0,0,9,0,21.037765148318737
3,83,0,2,0,0,0,4,6,14.820630742042102
4,79,1,2,2,2,2,3,3,11.542106036412555
5,93,0,2,0,0,0,9,6,20.7917943282991
7,191,2,1,2,2,2,11,1,30.41216385061532
7,156,1,0,1,1,1,10,6,23.757636456500027
4,67,0,0,0,0,0,6,4,17.051588408892407
7,132,0,1,1,1,0,8,0,44.823554878517186
1,183,0,1,1,1,0,7,7,35.83683180225074
3,52,1,0,0,2,0,6,7,8.94769514614494
3,126,1,2,1,1,2,11,7,16.224823620284674
1,69,0,1,0,0,2,6,7,12.333730800756069
2,195,2,0,0,0,0,2,0,17.408604694482076
7,81,1,0,1,2,2,12,1,21.946393263298333
7,184,1,0,2,0,0,6,7,26.54149206517709
1,70,0,2,0,1,1,5,7,12.295970260818015
6,100,0,0,1,0,1,12,6,48.55676328007626
4,95,0,1,1,1,2,9,6,31.063168120953335
6,61,2,0,1,2,2,11,4,21.867663743908746
6,123,0,2,2,0,2,9,0,22.010171001603016
1,138,0,0,1,0,2,11,2,13.722474744267464
5,179,0,2,0,2,0,3,3,23.478531795656252
7,120,1,0,0,0,2,6,3,20.951277625126842
3,85,0,0,1,1,2,7,3,30.41411206399961
6,177,0,2,0,2,1,9,0,26.23971934481856
6,88,2,0,0,1,2,9,1,33.67701788598008
3,119,0,2,0,1,2,1,4,20.065949293602003
4,98,2,1,1,2,2,3,2,16.71601273683876
3,96,2,1,0,0,2,9,7,18.266188681194464
1,127,2,0,0,0,2,9,7,10.200807492202735
1,125,2,0,1,0,0,4,4,14.498873477286683
2,68,1,0,1,1,2,5,7,10.482228844443002
1,92,0,2,0,1,0,12,6,11.11270467794076
1,67,1,1,1,0,2,8,5,10.451808599848901
6,120,0,2,2,1,2,9,2,32.40840048963263
4,102,1,1,2,2,1,10,3,19.505437182085902
6,191,0,1,0,0,2,1,5,29.040953293430398
4,125,2,0,2,1,0,8,0,34.7345507838806
6,99,1,2,1,1,0,12,7,20.290105111473988
2,73,1,0,2,1,1,9,2,20.525442836281815
5,170,1,0,1,0,2,2,3,20.49243841935455
1,182,1,0,1,2,0,10,6,12.917550313768572
3,112,1,2,2,1,0,10,1,14.397527004351481
4,191,0,2,1,2,2,11,0,25.271342267190274
3,108,1,0,0,0,2,2,3,9.680738728108707
6,111,2,2,2,1,0,7,2,36.07342245292033
6,78,1,2,0,2,2,1,4,14.854662423156025
1,191,0,1,2,0,1,1,3,42.76140105705388
3,173,0,1,1,1,2,7,7,37.18108627921633
3,139,0,0,0,0,1,1,4,42.89434123572954
1,114,1,1,2,2,1,9,3,12.462816247035592
3,106,2,1,2,2,1,6,6,19.180893151541433
7,200,1,0,0,2,0,8,1,24.696711094080204
2,114,1,2,1,1,2,10,1,13.676235747250264
2,169,2,1,0,0,1,11,1,37.600893981038276
3,163,0,1,0,2,1,5,7,20.186277274912953
6,161,0,2,0,0,1,1,3,47.27312860576506
4,74,2,2,1,2,2,1,5,16.956249023226327
3,201,0,1,1,0,2,12,1,25.46779411746825
2,78,2,0,1,1,2,11,7,14.346797229318872
4,102,2,2,0,1,0,12,3,16.816963242657973
6,142,0,1,1,2,1,11,1,44.405175831463914
6,173,2,2,1,2,1,8,4,25.989038606737186
6,87,1,0,1,0,1,1,6,45.41747424925498
6,171,0,2,0,0,1,7,5,24.49839763963087
6,111,2,0,2,0,2,11,1,20.52367083178837
7,130,1,0,1,2,0,6,3,21.292329324352163
1,195,1,2,2,1,2,2,7,13.50519920630414
6,60,1,2,2,0,1,1,1,43.114235046462866
4,67,0,0,0,2,1,11,4,35.41137844303196
2,113,0,1,2,0,0,9,4,20.076577872948857
5,94,0,1,0,2,0,3,3,19.558460995785467
3,113,2,1,0,2,1,7,6,19.41825165147095
2,162,0,1,1,1,2,9,3,31.354775650711904
3,130,2,1,2,2,1,5,2,19.87364042267387
6,188,2,1,2,0,1,5,3,26.682085849061846
6,156,0,0,2,0,0,9,2,25.518789256816206
3,112,2,2,0,2,1,2,3,37.98044549826946
6,100,1,2,2,2,0,5,1,17.31232094463212
4,73,0,1,2,1,2,7,1,33.71882933470126
1,166,0,1,2,1,0,9,0,28.34394008149777
4,62,0,0,0,1,1,11,0,28.726930845412095
7,186,0,0,2,0,0,10,0,28.012954996745894
5,172,2,2,0,0,1,7,5,22.393491011848727
5,58,1,2,0,2,1,8,5,13.289164103423799
5,150,1,2,2,0,0,3,7,16.64956236178302
6,53,1,2,1,1,2,6,3,27.99870122425637
2,55,1,2,1,1,2,10,0,11.253048856727402
2,76,0,2,0,2,2,9,4,10.515332828194506
4,166,2,0,1,2,2,9,7,23.127885444399084
3,168,1,1,2,0,1,8,5,16.931053324405507
3,151,0,0,0,1,0,9,4,30.84736836799259
6,182,2,2,1,1,0,2,5,24.95483851766697
5,169,2,2,0,0,2,9,6,20.053687514674742
4,92,1,1,1,0,0,11,1,18.109953956984654
1,189,2,2,2,1,2,8,1,33.95841059002026
6,147,1,2,2,1,2,10,1,21.144450243196275
1,67,2,0,0,1,2,11,6,9.217453823569986
6,169,2,0,1,2,2,11,6,26.328527185321747
4,145,2,2,2,0,1,5,5,20.295137828038072
5,67,1,1,2,0,0,1,0,18.96278993378429
2,194,1,2,0,0,0,2,6,14.094996309890549
4,128,0,2,2,1,0,3,4,18.461968550912722
6,145,0,2,2,2,1,8,4,23.814224138026404
2,154,0,1,2,0,0,4,6,21.29377227616198
7,57,2,0,1,2,0,8,1,23.240984895268422
5,139,2,1,2,0,1,5,0,25.662254426718384
7,128,0,1,1,0,2,6,0,30.266962949252616
6,166,1,0,0,0,1,12,0,49.09329788014498
6,197,1,1,1,0,0,3,3,26.57092292980149
5,118,0,0,2,0,0,2,1,19.46434394127217
4,149,2,1,1,2,2,7,5,22.651016157139342
4,75,1,1,1,0,2,11,7,16.35712271460382
5,91,0,0,0,2,0,1,3,14.745702261216882
1,199,1,1,2,1,1,8,0,33.37540853815052
1,115,2,0,1,1,0,12,5,14.021680836565524
2,182,2,0,2,0,0,7,1,18.903799474386624
6,165,2,2,2,1,0,12,4,25.205082874311294
6,77,0,0,2,2,2,4,5,19.49818210171489
5,197,0,2,0,0,0,10,2,25.018565120296085
3,190,1,2,2,1,1,12,3,39.40388092650779
5,89,2,0,1,2,0,5,5,21.848251059003395
7,169,1,0,1,1,0,6,2,36.68178101718974
7,158,0,0,1,0,1,4,7,31.89702273490482
4,178,2,1,1,2,2,9,7,28.24595479879282
3,141,1,1,1,1,0,7,3,36.34185204811163
6,122,0,2,1,1,0,11,0,24.45134712702758
4,70,2,2,1,2,1,8,5,13.35683270385175
3,171,0,0,0,2,2,6,6,19.586933377733686
4,120,1,2,0,1,0,3,1,14.428513823523048
4,177,0,1,0,0,2,8,4,22.387399545659054
5,56,0,2,0,2,2,11,0,17.351146209456527
1,96,2,2,0,0,0,2,6,14.564879257624579
2,188,0,0,2,2,1,11,6,35.77063391313589
1,135,2,1,0,1,0,2,2,16.524438030138032
7,194,2,2,1,1,0,2,1,29.666847485263116
6,63,2,2,1,1,0,6,4,32.73190717770371
4,104,1,0,2,2,2,5,3,15.172045557151849
2,146,2,2,0,2,1,2,1,39.19865619465496
1,98,0,1,2,1,2,2,1,13.94803154391444
5,177,2,1,1,1,2,7,2,43.059375461793884
3,114,2,2,1,0,2,2,1,20.690279292405094
2,106,2,2,0,2,2,5,2,15.384624892588315
6,199,2,2,0,2,1,7,3,26.22699464961901
3,144,0,0,1,0,0,11,7,18.677635308559445
5,89,1,1,0,2,1,12,0,43.91010191034169
3,85,1,1,1,0,1,9,5,15.29995901808362
4,146,1,0,1,1,0,1,7,19.978643487660232
6,191,1,2,1,0,1,6,6,23.94611980778194
7,135,2,1,0,0,2,2,3,29.727425031659756
4,99,2,2,0,2,1,7,2,17.609611196019042
2,90,0,1,1,2,2,2,6,15.192311444571578
3,178,1,1,2,1,1,8,2,35.01858950188903
2,151,2,1,2,0,1,1,2,46.07123145948653
5,199,2,0,1,1,1,4,1,32.72258315149643
7,181,2,2,2,1,2,11,3,29.877358209574115
1,189,0,2,2,0,2,4,0,16.83829068686043
5,121,1,1,2,1,1,8,1,36.700669440587475
4,86,2,1,2,0,1,10,7,19.92304385739814
2,81,1,2,0,2,1,6,5,9.897016062335291
7,126,2,0,0,2,0,6,0,23.03698725448482
5,70,1,2,1,2,1,11,0,34.29942447711919
6,190,0,1,0,0,1,10,1,26.34758184887083
2,54,2,0,2,0,1,5,3,10.626272795160721
1,92,0,0,0,0,1,3,0,14.637749516794814
2,193,0,2,1,1,1,3,0,25.50469734207127
2,142,2,0,2,0,1,10,1,14.183743691131713
6,190,0,2,2,1,0,2,7,26.1387651079902
2,54,0,2,1,2,2,3,7,12.820235030423685
5,118,2,2,1,2,2,11,4,23.924187628611516
7,175,0,1,0,0,2,4,2,33.622590599588186
1,107,2,0,0,0,2,12,1,12.267572426209673
5,126,2,1,2,2,1,5,1,21.62179135105388
1,96,1,2,0,2,1,5,3,6.4016792817299635
3,136,1,2,1,2,2,5,5,17.515604984119456
7,167,2,1,2,0,1,5,5,30.501603423074023
1,90,0,2,2,0,2,10,5,9.903291017076622
1,130,1,2,1,0,0,10,0,11.336374018228888
6,97,1,2,1,0,2,5,7,20.91237451969283
2,86,0,0,1,0,0,12,7,14.07207239574826
7,85,2,0,2,2,2,1,4,20.86732343412238
5,127,0,2,0,1,1,9,0,31.439927778844176
7,70,1,1,0,0,0,3,1,21.714552153563762
2,200,2,0,0,2,2,8,1,16.841378699696687
6,50,0,1,2,1,1,2,7,46.02799891414725
3,116,0,0,1,2,1,5,4,18.386590062476017
6,81,2,1,0,2,2,9,7,25.272117013843296
7,194,0,1,2,0,1,10,4,30.226157313692138
3,56,0,1,2,2,0,5,5,15.964886180178326
6,98,2,1,0,2,2,11,5,29.2165224777947
4,103,0,2,2,0,0,12,7,18.00694144151068
5,139,1,0,0,2,0,5,7,19.001497298598718
2,97,1,2,0,0,2,9,4,8.672428148422169
6,138,2,1,0,2,1,9,3,24.041384132366513
7,63,2,2,2,0,2,8,6,20.766616108674334
4,118,2,1,1,2,1,11,1,37.82310390086981
7,145,2,0,0,1,2,10,6,24.160788343959524
7,61,2,1,0,2,2,9,6,24.56229041291182
7,84,2,0,0,1,2,1,7,22.28430646457215
7,71,2,2,2,0,1,9,6,21.386398232531853
4,189,0,2,0,0,0,12,6,22.694313718673794
5,177,2,0,0,0,2,11,7,23.043893041418755
4,55,2,1,1,1,1,2,7,42.12374499761452
3,116,0,0,2,1,1,1,6,43.72651376225007
1,94,0,0,2,0,2,12,0,11.190475203932982
5,66,1,1,0,1,2,1,1,18.195479825716525
2,143,0,0,2,2,1,8,6,14.064923068748929
1,164,0,1,1,2,1,10,0,16.141754989197306
4,167,0,0,1,0,0,4,3,21.762323226936253
1,79,0,2,2,1,0,4,7,8.942567923013192
2,55,2,0,1,2,2,6,3,11.948526866417192
4,56,1,0,1,0,1,1,4,40.43495656103078
1,68,2,0,0,2,0,1,1,10.635401702617203
3,82,0,0,1,0,2,12,4,18.277605750736676
5,191,0,1,1,1,0,3,3,24.546679367141287
3,173,1,0,0,1,0,12,4,16.035776385164866
6,136,0,1,1,1,0,9,3,40.04860665727497
2,170,2,0,1,0,1,11,2,36.1878402342219
5,145,2,2,1,2,2,7,6,25.148666445525556
3,129,2,0,2,2,2,12,7,15.887138340764091
2,144,1,2,0,2,2,2,1,13.310262374448195
1,189,0,2,0,0,2,3,6,17.49096839973524
3,136,0,0,2,0,1,11,2,35.38987553096333
7,179,2,2,2,2,1,4,3,30.799785045843006
3,77,1,2,0,1,1,6,0,24.042280437878564
3,126,0,1,0,0,0,2,4,19.416187184157327
6,188,1,2,1,2,0,6,5,22.384368337323995
4,201,0,0,1,2,0,8,6,23.94638444745874
6,186,1,2,0,2,1,11,4,39.48170091241054
3,69,0,1,0,0,2,3,4,17.082890545043398
7,171,1,2,0,2,1,5,5,21.13159757373363
7,105,1,0,2,2,0,1,0,20.961443045475377
3,73,2,1,0,0,2,1,0,15.943873236646562
6,97,1,1,2,1,1,10,5,22.20504643277606
2,148,1,2,0,2,0,5,6,13.26877879585968
4,132,0,0,0,1,1,2,1,41.80570507711414
5,54,2,1,0,2,0,8,3,18.276515122330203
4,199,1,0,1,2,0,5,4,21.16963184241235
3,128,1,1,2,2,1,5,3,17.340204350327756
1,70,0,2,1,2,0,1,3,10.966722374391138
6,58,2,1,0,0,1,10,3,22.757883660571927
4,189,2,2,2,0,0,7,3,18.720625100719765
6,148,1,0,1,0,0,3,5,23.091582093260406
2,166,1,2,1,1,1,3,1,23.051911741700614
3,177,1,0,2,2,0,3,5,15.800488432330436
2,191,2,1,1,1,1,5,1,19.95298610665674
2,115,2,2,1,1,0,12,5,14.098106532230606
2,88,1,0,0,0,0,3,2,11.16613880759546
3,120,0,2,1,2,1,4,2,24.19147339816723
4,131,0,1,1,2,1,8,7,23.09028542014648
1,88,2,2,1,1,0,5,2,13.739257147486997
5,77,1,2,1,1,1,1,6,43.798634465571254
2,69,0,1,1,1,1,2,5,38.146625074688956
4,124,1,1,1,0,1,9,7,19.279532125063803
2,140,1,2,1,0,2,12,4,15.518404091169103
1,160,0,1,0,1,0,12,7,18.71715747697702
3,60,1,0,1,0,1,5,2,11.746599615994713
6,101,0,0,0,0,2,9,5,19.928633025516906
5,84,1,2,1,0,1,1,6,43.502616847714485
3,58,1,0,0,2,0,8,1,8.600339165584163
3,58,1,2,1,2,1,4,7,19.8143357568231
5,129,0,2,0,0,0,3,0,19.22307039289097
4,134,2,2,0,0,0,7,4,19.797400470376274
